time_step,topic,uid,real_comments,profile_text,batch_mf,pre_pos,pre_neu,pre_neg,dist_t0_pos,dist_t0_neu,dist_t0_neg,dist_t1_pos,dist_t1_neu,dist_t1_neg,dist_t2_pos,dist_t2_neu,dist_t2_neg,dist_t3_pos,dist_t3_neu,dist_t3_neg,dist_t4_pos,dist_t4_neu,dist_t4_neg,dist_t5_pos,dist_t5_neu,dist_t5_neg,dist_t6_pos,dist_t6_neu,dist_t6_neg,dist_t7_pos,dist_t7_neu,dist_t7_neg,dist_t8_pos,dist_t8_neu,dist_t8_neg,dist_t9_pos,dist_t9_neu,dist_t9_neg,dist_t10_pos,dist_t10_neu,dist_t10_neg
5,仲间由纪惠将主演夏季NTV土九日剧[幽灵妈妈搜查线]饰演不能成佛变成幽灵的警察官上原蝶子，为了留在人间自己的儿子和丈夫继续解决追捕犯人的凶恶事件，但是到了100日就要和他们分别.志田未来饰演沢村前妻的女儿，生瀬勝久饰演仲间上司.还有杰尼斯JR的真田佑馬以及塚地武雅出演,2710503265,//@海藻家的地痞晓柔爱死山田凉介: //@morimoto7:@Doris小欣 @凝未 未来新剧[兔子][兔子],倾向于体制内，但关注个人修养与内心世界情绪宣泄，宏大叙事，关注民生，精英视角该用户在社交媒体上表现出温和的建制派立场，关注个人修养与内心世界。在转发内容中，他倾向于分享与个人成长、精神修养相关的内容，同时也关注社会现象和公共话题。他的表达风格偏向情绪宣泄和宏大叙事，体现出对民生和精英视角的关注。作为普通参与者，他在社交媒体上的活跃度一般，但能够对特定话题产生共鸣。,根据上述分析结果可知，绝大多数网友都表达了负面的看法，认为这部电视剧情节幼稚且角色设定不合理。虽然有些粉丝喜欢其中的人物，但也有人期待制作者能够改进故事情节质量。因此，可以看出多数网友的态度是比较悲观的。另外，通过观察网民们的发言方式，发现他们在谈论时更多采取的是转发的方式，而非直接评论。这可能是因为他们觉得这种形式更加容易引起共鸣或者得到更多的回应。同时，也有可能是因为他们担心可能会受到其他用户的批评或者是恶意攻击而选择这种方式来保持沉默。,0.0375,0.9,0.0625,0.125,0.8125,0.0625,0.125,0.75,0.125,0.0,0.9375,0.0625,0.0625,0.8125,0.125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5,仲间由纪惠将主演夏季NTV土九日剧[幽灵妈妈搜查线]饰演不能成佛变成幽灵的警察官上原蝶子，为了留在人间自己的儿子和丈夫继续解决追捕犯人的凶恶事件，但是到了100日就要和他们分别.志田未来饰演沢村前妻的女儿，生瀬勝久饰演仲间上司.还有杰尼斯JR的真田佑馬以及塚地武雅出演,1817131870,转发微博,虽是温和建制派但对日常生活中的经济压力有所抱怨情绪宣泄，关注民生，自我中心，宏大叙事，乐观积极该用户表现出温和的建制派立场，对日常生活和经济压力有深刻的关注。他/她经常在社交媒体上分享个人经历和感受，表现出乐观积极的态度。在政治倾向上，用户倾向于支持现状，但在日常生活中对经济问题有所抱怨。用户在表达上注重个人情感和生活体验，同时也会关注更广泛的社会议题。,根据上述分析结果可知，绝大多数网友都表达了负面的看法，认为这部电视剧情节幼稚且角色设定不合理。虽然有些粉丝喜欢其中的人物，但也有人期待制作者能够改进故事情节质量。因此，可以看出多数网友的态度是比较悲观的。另外，通过观察网民们的发言方式，发现他们在谈论时更多采取的是转发的方式，而非直接评论。这可能是因为他们觉得这种形式更加容易引起共鸣或者得到更多的回应。同时，也有可能是因为他们担心可能会受到其他用户的批评或者是恶意攻击而选择这种方式来保持沉默。,0.0375,0.9,0.0625,0.125,0.8125,0.0625,0.125,0.75,0.125,0.0,0.9375,0.0625,0.0625,0.8125,0.125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5,仲间由纪惠将主演夏季NTV土九日剧[幽灵妈妈搜查线]饰演不能成佛变成幽灵的警察官上原蝶子，为了留在人间自己的儿子和丈夫继续解决追捕犯人的凶恶事件，但是到了100日就要和他们分别.志田未来饰演沢村前妻的女儿，生瀬勝久饰演仲间上司.还有杰尼斯JR的真田佑馬以及塚地武雅出演,1637826505,不能成佛可以找死神超度,倾向于温和建制派，对官方和正面内容有一般认同，但偶尔表现出对某些现象的讽刺和调侃情绪宣泄，反讽嘲弄，关注民生，自我中心该用户在社交媒体上表现出一种轻松幽默的态度，对官方和正面内容有一定的认同，但同时也展现出对某些现象的讽刺和调侃。在表达观点时，倾向于使用情绪化的语言和反讽的修辞手法，关注民生问题，但同时也表现出一定的自我中心倾向。在面对不同类型的事件时，可能会表现出对快乐的追求和对现实的批判，同时以轻松幽默的方式表达自己的观点。,根据上述分析结果可知，绝大多数网友都表达了负面的看法，认为这部电视剧情节幼稚且角色设定不合理。虽然有些粉丝喜欢其中的人物，但也有人期待制作者能够改进故事情节质量。因此，可以看出多数网友的态度是比较悲观的。另外，通过观察网民们的发言方式，发现他们在谈论时更多采取的是转发的方式，而非直接评论。这可能是因为他们觉得这种形式更加容易引起共鸣或者得到更多的回应。同时，也有可能是因为他们担心可能会受到其他用户的批评或者是恶意攻击而选择这种方式来保持沉默。,0.0375,0.9,0.0625,0.125,0.8125,0.0625,0.125,0.75,0.125,0.0,0.9375,0.0625,0.0625,0.8125,0.125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5,仲间由纪惠将主演夏季NTV土九日剧[幽灵妈妈搜查线]饰演不能成佛变成幽灵的警察官上原蝶子，为了留在人间自己的儿子和丈夫继续解决追捕犯人的凶恶事件，但是到了100日就要和他们分别.志田未来饰演沢村前妻的女儿，生瀬勝久饰演仲间上司.还有杰尼斯JR的真田佑馬以及塚地武雅出演,2108180374,转发微博,频繁发布与生日相关的博文，并转发娱乐内容，表现出一种轻松愉快的氛围，但缺乏明确的立场和价值观。情绪宣泄，盲目乐观，关注民生，自我中心这位用户似乎是一个追求快乐和轻松生活的人，经常在社交媒体上分享与生日、娱乐相关的内容。他们对于社会和政治问题缺乏明确的立场，更倾向于关注个人情感和娱乐活动。在语言风格上，他们表现出情绪化的特点，同时也有自我中心的倾向。,根据上述分析结果可知，绝大多数网友都表达了负面的看法，认为这部电视剧情节幼稚且角色设定不合理。虽然有些粉丝喜欢其中的人物，但也有人期待制作者能够改进故事情节质量。因此，可以看出多数网友的态度是比较悲观的。另外，通过观察网民们的发言方式，发现他们在谈论时更多采取的是转发的方式，而非直接评论。这可能是因为他们觉得这种形式更加容易引起共鸣或者得到更多的回应。同时，也有可能是因为他们担心可能会受到其他用户的批评或者是恶意攻击而选择这种方式来保持沉默。,0.0375,0.9,0.0625,0.125,0.8125,0.0625,0.125,0.75,0.125,0.0,0.9375,0.0625,0.0625,0.8125,0.125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5,仲间由纪惠将主演夏季NTV土九日剧[幽灵妈妈搜查线]饰演不能成佛变成幽灵的警察官上原蝶子，为了留在人间自己的儿子和丈夫继续解决追捕犯人的凶恶事件，但是到了100日就要和他们分别.志田未来饰演沢村前妻的女儿，生瀬勝久饰演仲间上司.还有杰尼斯JR的真田佑馬以及塚地武雅出演,1276819691,虽然仲间姐姐演技不行但是一定要看,对官方和正面内容持一般认同态度，但也会转发一些具有新看点的内容，显示对新鲜事物的关注。关注民生，精英视角，自我中心，情绪宣泄，理性客观该用户对官方和正面内容持一般认同态度，但同时也关注社会发展和新鲜事物。在表达上，他关注民生，具有精英视角，同时表现出一定的自我中心情绪。他善于理性客观地分析问题，并在社交媒体上保持高频活跃。在面对不同类型的事件时，他可能会表现出情绪宣泄的一面，但总体上保持理性。,根据上述分析结果可知，绝大多数网友都表达了负面的看法，认为这部电视剧情节幼稚且角色设定不合理。虽然有些粉丝喜欢其中的人物，但也有人期待制作者能够改进故事情节质量。因此，可以看出多数网友的态度是比较悲观的。另外，通过观察网民们的发言方式，发现他们在谈论时更多采取的是转发的方式，而非直接评论。这可能是因为他们觉得这种形式更加容易引起共鸣或者得到更多的回应。同时，也有可能是因为他们担心可能会受到其他用户的批评或者是恶意攻击而选择这种方式来保持沉默。,0.0375,0.9,0.0625,0.125,0.8125,0.0625,0.125,0.75,0.125,0.0,0.9375,0.0625,0.0625,0.8125,0.125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
5,仲间由纪惠将主演夏季NTV土九日剧[幽灵妈妈搜查线]饰演不能成佛变成幽灵的警察官上原蝶子，为了留在人间自己的儿子和丈夫继续解决追捕犯人的凶恶事件，但是到了100日就要和他们分别.志田未来饰演沢村前妻的女儿，生瀬勝久饰演仲间上司.还有杰尼斯JR的真田佑馬以及塚地武雅出演,1800731581,这又是啥狗血剧本啊,频繁发布与生日相关的博文，并转发娱乐内容，表现出一种轻松愉快的氛围，但缺乏明确的立场和价值观。情绪宣泄，盲目乐观，关注民生，自我中心这位用户似乎是一个追求快乐和轻松生活的人，经常在社交媒体上分享与生日、娱乐相关的内容。他们对于社会和政治问题缺乏明确的立场，更倾向于关注个人情感和娱乐活动。在语言风格上，他们表现出情绪化的特点，同时也有自我中心的倾向。,根据上述分析结果可知，绝大多数网友都表达了负面的看法，认为这部电视剧情节幼稚且角色设定不合理。虽然有些粉丝喜欢其中的人物，但也有人期待制作者能够改进故事情节质量。因此，可以看出多数网友的态度是比较悲观的。另外，通过观察网民们的发言方式，发现他们在谈论时更多采取的是转发的方式，而非直接评论。这可能是因为他们觉得这种形式更加容易引起共鸣或者得到更多的回应。同时，也有可能是因为他们担心可能会受到其他用户的批评或者是恶意攻击而选择这种方式来保持沉默。,0.0375,0.9,0.0625,0.125,0.8125,0.0625,0.125,0.75,0.125,0.0,0.9375,0.0625,0.0625,0.8125,0.125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6,仲间由纪惠将主演夏季NTV土九日剧[幽灵妈妈搜查线]饰演不能成佛变成幽灵的警察官上原蝶子，为了留在人间自己的儿子和丈夫继续解决追捕犯人的凶恶事件，但是到了100日就要和他们分别.志田未来饰演沢村前妻的女儿，生瀬勝久饰演仲间上司.还有杰尼斯JR的真田佑馬以及塚地武雅出演,1827004005,要看，可是还没有的看[din推撞],关注社会问题，但表达上较为温和，对官方和正面内容有一般认同，对个人经历和兴趣有较多分享情绪宣泄，关注民生，精英视角，底层共情，自我中心该用户关注社会问题，如艾滋病防控和疫情防控，同时分享个人生活经历和兴趣，如旅行、美食和宠物。在表达上，该用户较为温和，既有对社会问题的关注，也有对个人生活的热爱。在语言风格上，该用户既有情绪宣泄的一面，也有关注民生和底层共情的视角，同时表现出一定的自我中心特征。,根据以上的数据分析结果，我们可以得出如下结论：1. 大部分网友持反对态度，表示对该部电视剧的情节感到失望或不满。2. 主要观点集中在对于该剧人物形象设计及故事逻辑等方面的不认同与不满意。3. 在情绪表达上，大多数网友表现出了一定程度上的愤怒、怀疑等情感反应；在行为表现上，则以转发为主。4. 对于该话题的真实性和可信度问题，大多数网友并不太关心，而是关注着剧中男女主角之间的感情纠葛和发展方向。5. 言论的主要目的是分享个人看法并引发他人的思考，而不是单纯地传递消息或提供娱乐性内容。综上所述，在观看《幽灵妈妈搜查线》的过程中，观众们普遍对其存在一定的疑虑和担忧，但同时也有一些人对此充满兴趣并且愿意尝试去理解其背后的故事。,0.0520833333333333,0.8854166666666666,0.0625,0.125,0.75,0.125,0.0,0.9375,0.0625,0.0625,0.8125,0.125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6,仲间由纪惠将主演夏季NTV土九日剧[幽灵妈妈搜查线]饰演不能成佛变成幽灵的警察官上原蝶子，为了留在人间自己的儿子和丈夫继续解决追捕犯人的凶恶事件，但是到了100日就要和他们分别.志田未来饰演沢村前妻的女儿，生瀬勝久饰演仲间上司.还有杰尼斯JR的真田佑馬以及塚地武雅出演,2393522194,我想看！！！,对某些社会现象持有批判态度，但总体上倾向于温和改良情绪宣泄，关注民生，宏大叙事，自我中心，攻击性强该用户在社交媒体上表现出对个人情感和社会现象的关注，倾向于表达自己的情绪和观点。他对某些社会现象持有批判态度，但总体上倾向于温和改良。在表达方式上，他倾向于情绪宣泄和宏大叙事，同时表现出一定的自我中心倾向。他积极参与社交媒体活动，但并非高频活跃者。,根据以上的数据分析结果，我们可以得出如下结论：1. 大部分网友持反对态度，表示对该部电视剧的情节感到失望或不满。2. 主要观点集中在对于该剧人物形象设计及故事逻辑等方面的不认同与不满意。3. 在情绪表达上，大多数网友表现出了一定程度上的愤怒、怀疑等情感反应；在行为表现上，则以转发为主。4. 对于该话题的真实性和可信度问题，大多数网友并不太关心，而是关注着剧中男女主角之间的感情纠葛和发展方向。5. 言论的主要目的是分享个人看法并引发他人的思考，而不是单纯地传递消息或提供娱乐性内容。综上所述，在观看《幽灵妈妈搜查线》的过程中，观众们普遍对其存在一定的疑虑和担忧，但同时也有一些人对此充满兴趣并且愿意尝试去理解其背后的故事。,0.0520833333333333,0.8854166666666666,0.0625,0.125,0.75,0.125,0.0,0.9375,0.0625,0.0625,0.8125,0.125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6,仲间由纪惠将主演夏季NTV土九日剧[幽灵妈妈搜查线]饰演不能成佛变成幽灵的警察官上原蝶子，为了留在人间自己的儿子和丈夫继续解决追捕犯人的凶恶事件，但是到了100日就要和他们分别.志田未来饰演沢村前妻的女儿，生瀬勝久饰演仲间上司.还有杰尼斯JR的真田佑馬以及塚地武雅出演,1764086374,表示非常有興趣的說,虽是体制拥护类但对某些内容表现出幽默和讽刺的态度情绪宣泄，反讽嘲弄，关注民生，自我中心这位用户表现出对体制的认同，但在表达上喜欢使用幽默和讽刺，对生活中的小事和娱乐内容表现出浓厚的兴趣。他/她是一个活跃的社交媒体用户，喜欢分享有趣的内容，同时也关注民生问题。在政治倾向上，他/她可能是一个温和的体制拥护者，愿意接受不同的观点，但更倾向于保持乐观和幽默的生活态度。,根据以上的数据分析结果，我们可以得出如下结论：1. 大部分网友持反对态度，表示对该部电视剧的情节感到失望或不满。2. 主要观点集中在对于该剧人物形象设计及故事逻辑等方面的不认同与不满意。3. 在情绪表达上，大多数网友表现出了一定程度上的愤怒、怀疑等情感反应；在行为表现上，则以转发为主。4. 对于该话题的真实性和可信度问题，大多数网友并不太关心，而是关注着剧中男女主角之间的感情纠葛和发展方向。5. 言论的主要目的是分享个人看法并引发他人的思考，而不是单纯地传递消息或提供娱乐性内容。综上所述，在观看《幽灵妈妈搜查线》的过程中，观众们普遍对其存在一定的疑虑和担忧，但同时也有一些人对此充满兴趣并且愿意尝试去理解其背后的故事。,0.0520833333333333,0.8854166666666666,0.0625,0.125,0.75,0.125,0.0,0.9375,0.0625,0.0625,0.8125,0.125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6,仲间由纪惠将主演夏季NTV土九日剧[幽灵妈妈搜查线]饰演不能成佛变成幽灵的警察官上原蝶子，为了留在人间自己的儿子和丈夫继续解决追捕犯人的凶恶事件，但是到了100日就要和他们分别.志田未来饰演沢村前妻的女儿，生瀬勝久饰演仲间上司.还有杰尼斯JR的真田佑馬以及塚地武雅出演,1919881533,仲间由纪惠和志田未来。。这个要看！,对新技术和产品持积极态度，但对某些社会议题表现出批判性思考情绪宣泄，关注民生，精英视角，自我中心，逻辑缜密该用户对新技术和产品表现出浓厚的兴趣，乐于分享和体验。在表达个人观点时，既关注民生问题，又保持一定的精英视角。对社会议题持有批判性思考，但总体上倾向于温和建制派立场。在语言风格上，逻辑性强，但有时会表现出情绪化的倾向。作为高频活跃者，该用户在社交媒体上积极参与讨论，并具有一定的影响力。,根据以上的数据分析结果，我们可以得出如下结论：1. 大部分网友持反对态度，表示对该部电视剧的情节感到失望或不满。2. 主要观点集中在对于该剧人物形象设计及故事逻辑等方面的不认同与不满意。3. 在情绪表达上，大多数网友表现出了一定程度上的愤怒、怀疑等情感反应；在行为表现上，则以转发为主。4. 对于该话题的真实性和可信度问题，大多数网友并不太关心，而是关注着剧中男女主角之间的感情纠葛和发展方向。5. 言论的主要目的是分享个人看法并引发他人的思考，而不是单纯地传递消息或提供娱乐性内容。综上所述，在观看《幽灵妈妈搜查线》的过程中，观众们普遍对其存在一定的疑虑和担忧，但同时也有一些人对此充满兴趣并且愿意尝试去理解其背后的故事。,0.0520833333333333,0.8854166666666666,0.0625,0.125,0.75,0.125,0.0,0.9375,0.0625,0.0625,0.8125,0.125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6,仲间由纪惠将主演夏季NTV土九日剧[幽灵妈妈搜查线]饰演不能成佛变成幽灵的警察官上原蝶子，为了留在人间自己的儿子和丈夫继续解决追捕犯人的凶恶事件，但是到了100日就要和他们分别.志田未来饰演沢村前妻的女儿，生瀬勝久饰演仲间上司.还有杰尼斯JR的真田佑馬以及塚地武雅出演,2439193493,[抱抱],转发官方内容较多，但有时会表达个人情感或观点情绪宣泄，宏大叙事，关注民生，自我中心，阴阳怪气该用户在社交媒体上表现出一定的活跃度，倾向于转发官方和正面内容，同时在个人原创内容中表达情感和观点。他对民生问题关注较多，但同时也表现出一定的自我中心倾向。在语言风格上，他善于使用情绪化的表达，并喜欢宏大叙事。总体而言，他是一个温和的建制派，对体制持支持态度，但同时也保持一定的独立思考和个人情感表达。,根据以上的数据分析结果，我们可以得出如下结论：1. 大部分网友持反对态度，表示对该部电视剧的情节感到失望或不满。2. 主要观点集中在对于该剧人物形象设计及故事逻辑等方面的不认同与不满意。3. 在情绪表达上，大多数网友表现出了一定程度上的愤怒、怀疑等情感反应；在行为表现上，则以转发为主。4. 对于该话题的真实性和可信度问题，大多数网友并不太关心，而是关注着剧中男女主角之间的感情纠葛和发展方向。5. 言论的主要目的是分享个人看法并引发他人的思考，而不是单纯地传递消息或提供娱乐性内容。综上所述，在观看《幽灵妈妈搜查线》的过程中，观众们普遍对其存在一定的疑虑和担忧，但同时也有一些人对此充满兴趣并且愿意尝试去理解其背后的故事。,0.0520833333333333,0.8854166666666666,0.0625,0.125,0.75,0.125,0.0,0.9375,0.0625,0.0625,0.8125,0.125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6,仲间由纪惠将主演夏季NTV土九日剧[幽灵妈妈搜查线]饰演不能成佛变成幽灵的警察官上原蝶子，为了留在人间自己的儿子和丈夫继续解决追捕犯人的凶恶事件，但是到了100日就要和他们分别.志田未来饰演沢村前妻的女儿，生瀬勝久饰演仲间上司.还有杰尼斯JR的真田佑馬以及塚地武雅出演,1635515245,马克！,转发内容多为娱乐、美食、旅行等日常话题，未发现明显的反讽或潜台词，倾向于温和建制派情绪宣泄，关注民生，精英视角，底层共情，自我中心该用户关注日常生活和个人兴趣，转发内容多为娱乐、美食、旅行等，表现出对日常生活的热爱和对社会热点的关注，但更倾向于以轻松的态度面对。在表达上，既有情绪宣泄的一面，也有对民生和精英视角的关注，同时表现出一定的自我中心倾向。在面对不同类型的事件时，可能会表现出对美好生活的向往和对社会现象的理性思考。,根据以上的数据分析结果，我们可以得出如下结论：1. 大部分网友持反对态度，表示对该部电视剧的情节感到失望或不满。2. 主要观点集中在对于该剧人物形象设计及故事逻辑等方面的不认同与不满意。3. 在情绪表达上，大多数网友表现出了一定程度上的愤怒、怀疑等情感反应；在行为表现上，则以转发为主。4. 对于该话题的真实性和可信度问题，大多数网友并不太关心，而是关注着剧中男女主角之间的感情纠葛和发展方向。5. 言论的主要目的是分享个人看法并引发他人的思考，而不是单纯地传递消息或提供娱乐性内容。综上所述，在观看《幽灵妈妈搜查线》的过程中，观众们普遍对其存在一定的疑虑和担忧，但同时也有一些人对此充满兴趣并且愿意尝试去理解其背后的故事。,0.0520833333333333,0.8854166666666666,0.0625,0.125,0.75,0.125,0.0,0.9375,0.0625,0.0625,0.8125,0.125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6,仲间由纪惠将主演夏季NTV土九日剧[幽灵妈妈搜查线]饰演不能成佛变成幽灵的警察官上原蝶子，为了留在人间自己的儿子和丈夫继续解决追捕犯人的凶恶事件，但是到了100日就要和他们分别.志田未来饰演沢村前妻的女儿，生瀬勝久饰演仲间上司.还有杰尼斯JR的真田佑馬以及塚地武雅出演,1980568053,这个必须看~每个都是大爱啊,对某些事件表现出批判态度，但对其他内容则较为中立情绪宣泄，关注民生，自我中心，宏大叙事，攻击性强该用户在社交媒体上表现出较高的活跃度，对各种社会现象和个人情感有着强烈的表达欲望。他关注民生，对社会事件持有批判态度，但同时也表现出一定的自我中心倾向。在语言风格上，他倾向于使用情绪化的表达，并喜欢在宏大叙事的背景下讨论问题。尽管对权威和体制持有一定程度的怀疑，但他也愿意参与社会讨论，并在某些问题上表现出积极的参与态度。,根据以上的数据分析结果，我们可以得出如下结论：1. 大部分网友持反对态度，表示对该部电视剧的情节感到失望或不满。2. 主要观点集中在对于该剧人物形象设计及故事逻辑等方面的不认同与不满意。3. 在情绪表达上，大多数网友表现出了一定程度上的愤怒、怀疑等情感反应；在行为表现上，则以转发为主。4. 对于该话题的真实性和可信度问题，大多数网友并不太关心，而是关注着剧中男女主角之间的感情纠葛和发展方向。5. 言论的主要目的是分享个人看法并引发他人的思考，而不是单纯地传递消息或提供娱乐性内容。综上所述，在观看《幽灵妈妈搜查线》的过程中，观众们普遍对其存在一定的疑虑和担忧，但同时也有一些人对此充满兴趣并且愿意尝试去理解其背后的故事。,0.0520833333333333,0.8854166666666666,0.0625,0.125,0.75,0.125,0.0,0.9375,0.0625,0.0625,0.8125,0.125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6,仲间由纪惠将主演夏季NTV土九日剧[幽灵妈妈搜查线]饰演不能成佛变成幽灵的警察官上原蝶子，为了留在人间自己的儿子和丈夫继续解决追捕犯人的凶恶事件，但是到了100日就要和他们分别.志田未来饰演沢村前妻的女儿，生瀬勝久饰演仲间上司.还有杰尼斯JR的真田佑馬以及塚地武雅出演,1517863500,又是灵异片~~仲间真成黑暗片专业户了~~去年的《美丽邻居》看得我还心有余悸~~~再往前的《午夜凶铃-贞相大白》，还有那个想不起片名的人格分裂杀手。。。。 [衰] [衰] [衰] [衰],转发官方内容较多，但评论中无明显反对意见，可能对某些政策有保留态度关注民生，精英视角，情绪宣泄，逻辑缜密，修辞类该用户关注社会民生问题，对官方信息有一定程度的认同，但同时也表现出对某些问题的保留态度。在表达上，他倾向于理性分析，同时带有一定的情绪色彩。在社交网络上，他更倾向于作为普通参与者，转发和评论内容多与日常生活和热点事件相关。,根据以上的数据分析结果，我们可以得出如下结论：1. 大部分网友持反对态度，表示对该部电视剧的情节感到失望或不满。2. 主要观点集中在对于该剧人物形象设计及故事逻辑等方面的不认同与不满意。3. 在情绪表达上，大多数网友表现出了一定程度上的愤怒、怀疑等情感反应；在行为表现上，则以转发为主。4. 对于该话题的真实性和可信度问题，大多数网友并不太关心，而是关注着剧中男女主角之间的感情纠葛和发展方向。5. 言论的主要目的是分享个人看法并引发他人的思考，而不是单纯地传递消息或提供娱乐性内容。综上所述，在观看《幽灵妈妈搜查线》的过程中，观众们普遍对其存在一定的疑虑和担忧，但同时也有一些人对此充满兴趣并且愿意尝试去理解其背后的故事。,0.0520833333333333,0.8854166666666666,0.0625,0.125,0.75,0.125,0.0,0.9375,0.0625,0.0625,0.8125,0.125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
6,仲间由纪惠将主演夏季NTV土九日剧[幽灵妈妈搜查线]饰演不能成佛变成幽灵的警察官上原蝶子，为了留在人间自己的儿子和丈夫继续解决追捕犯人的凶恶事件，但是到了100日就要和他们分别.志田未来饰演沢村前妻的女儿，生瀬勝久饰演仲间上司.还有杰尼斯JR的真田佑馬以及塚地武雅出演,1452835734,这个能接受，不是恐怖片,对林志颖等偶像的喜爱表现为对特定群体的认同情绪宣泄，关注民生，精英视角，底层共情该用户表现出对特定偶像的强烈喜爱，并通过转发和评论相关内容来展示自己的支持。在表达上，既有情绪化的宣泄，也关注民生问题，同时展现出精英视角和底层共情。用户在社交媒体上活跃，积极参与相关话题的讨论，表现出对特定群体的强烈认同。,根据以上的数据分析结果，我们可以得出如下结论：1. 大部分网友持反对态度，表示对该部电视剧的情节感到失望或不满。2. 主要观点集中在对于该剧人物形象设计及故事逻辑等方面的不认同与不满意。3. 在情绪表达上，大多数网友表现出了一定程度上的愤怒、怀疑等情感反应；在行为表现上，则以转发为主。4. 对于该话题的真实性和可信度问题，大多数网友并不太关心，而是关注着剧中男女主角之间的感情纠葛和发展方向。5. 言论的主要目的是分享个人看法并引发他人的思考，而不是单纯地传递消息或提供娱乐性内容。综上所述，在观看《幽灵妈妈搜查线》的过程中，观众们普遍对其存在一定的疑虑和担忧，但同时也有一些人对此充满兴趣并且愿意尝试去理解其背后的故事。,0.0520833333333333,0.8854166666666666,0.0625,0.125,0.75,0.125,0.0,0.9375,0.0625,0.0625,0.8125,0.125,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
